,dayofweek,minofday,requests,wait_time,reject,idle_trip,resource,dispatch,reward,effective_dist,actual_dist,agent_time,original_requests
662,6.0,985.0,252.0,330.3770181598729,6.0,4390.270275412469,6395.0,425.0,-0.08218723324651478,992.6719164564274,699.6935804168461,0.6518208980560303,131.0
663,6.0,986.0,236.0,315.23361199912335,19.0,4389.566640237322,6392.0,428.0,-0.13362053534106622,956.9960476462729,610.9485276436317,0.6688745021820068,107.0
664,6.0,987.0,199.0,187.16632446512705,8.0,4382.3041732342745,6404.0,402.0,-0.160131123036507,813.0333482722053,580.7175058322609,0.6359210014343262,81.0
665,6.0,988.0,254.0,338.3075165661374,40.0,4370.76243381023,6407.0,431.0,-0.12699548123640625,1005.0388024246786,649.675408701587,0.6781580448150635,110.0
666,6.0,989.0,236.0,349.29888246285844,22.0,4417.065494193757,6407.0,486.0,-0.14897493302578368,900.1044398963568,557.5872840726515,0.7209608554840088,106.0
667,6.0,990.0,239.0,397.55817849819965,9.0,4387.27576997128,6393.0,433.0,-0.0963643149655411,890.7501609898172,632.2062726933509,0.6521329879760742,123.0
668,6.0,991.0,243.0,316.1453559780303,12.0,4329.020224281737,6400.0,398.0,-0.11261949400167737,976.7053591852891,608.148293638078,0.6155753135681152,122.0
669,6.0,992.0,250.0,305.9139710982585,9.0,4304.976298491163,6394.0,427.0,-0.09132171662551514,923.8809814548586,596.8879796785186,0.6617412567138672,115.0
670,6.0,993.0,245.0,274.06775476807604,12.0,4223.848699416862,6410.0,415.0,-0.09041747587843929,1002.5164606017061,612.0343995821895,0.6417942047119141,102.0
671,6.0,994.0,225.0,216.53354839545756,15.0,4361.544209354129,6420.0,495.0,-0.1296303257420277,907.2316732660402,600.7615834688768,0.7257466316223145,103.0
672,6.0,995.0,273.0,379.7761243988416,20.0,4356.172757254266,6403.0,442.0,-0.062372795348892396,1137.5177659245674,716.2012451976188,0.6775813102722168,126.0
673,6.0,996.0,254.0,323.72919690641356,11.0,4321.01857664155,6406.0,417.0,-0.09016097729281114,1042.0540316147963,630.0266800815589,0.6548969745635986,120.0
674,6.0,997.0,234.0,302.7348438580957,16.0,4353.688031163745,6406.0,451.0,-0.14215683679583435,825.5763165251119,549.7215258599608,0.6832239627838135,114.0
675,6.0,998.0,238.0,264.50406171236557,3.0,4324.14497109202,6413.0,430.0,-0.08947296623327361,1059.571214899479,706.5907065978972,0.6488204002380371,98.0
676,6.0,999.0,224.0,262.58343255450313,2.0,4341.241256018889,6433.0,437.0,-0.13406637473744354,910.0167371717398,588.1955517217284,0.6742591857910156,108.0
677,6.0,1000.0,240.0,344.6151307542962,17.0,4351.9394319032945,6412.0,417.0,-0.1202464276419164,908.900440865662,590.4598041824065,0.6358094215393066,117.0
678,6.0,1001.0,231.0,219.01085055547594,6.0,4313.423994001843,6416.0,403.0,-0.11292051766119471,1016.6335390181048,616.6315932295984,0.631065845489502,113.0
679,6.0,1002.0,220.0,282.17870255540606,3.0,4294.350148928868,6426.0,403.0,-0.13308058035840986,877.418258328631,580.8904363667243,0.6431999206542969,110.0
680,6.0,1003.0,255.0,294.7554732463291,12.0,4300.256477922267,6421.0,436.0,-0.08894445113810434,1087.0351115236408,647.9760454896605,0.6620621681213379,114.0
681,6.0,1004.0,244.0,426.77960428684463,3.0,4336.135499271916,6397.0,494.0,-0.08446782475138548,952.7653956030263,637.6681186918286,0.7194042205810547,129.0
682,6.0,1005.0,238.0,245.52835752534313,11.0,4307.073773169032,6410.0,425.0,-0.09891369858834764,1012.9828987541259,687.6989206673461,0.6610400676727295,105.0
683,6.0,1006.0,233.0,190.88327751729545,7.0,4260.800897388727,6419.0,408.0,-0.08221018446459993,946.3433969449252,694.4905822150758,0.6337506771087646,114.0
684,6.0,1007.0,207.0,265.3089566147234,9.0,4341.038672139212,6436.0,433.0,-0.15667966497150587,813.4618784253835,599.8152524222387,0.6586043834686279,96.0
685,6.0,1008.0,232.0,299.1624599514161,18.0,4378.0330094353785,6432.0,430.0,-0.12455117705536622,888.0026166806929,624.4851083575049,0.6639621257781982,105.0
686,6.0,1009.0,242.0,275.3117555975914,11.0,4591.812584537827,6444.0,485.0,-0.14271037112808926,877.6449062635074,634.4808168440941,0.7131068706512451,114.0
687,6.0,1010.0,228.0,316.7784270157109,8.0,4868.763829001479,6448.0,444.0,-0.21340802662990654,880.3591149957501,551.2276839237311,0.6747093200683594,113.0
688,6.0,1011.0,221.0,206.0617253677392,21.0,5242.737495867106,6451.0,418.0,-0.255344603800836,930.0353465934168,615.3024546871311,0.662153959274292,93.0
689,6.0,1012.0,235.0,340.855947284495,21.0,5565.29825071757,6452.0,456.0,-0.26802725007334516,940.9049525551382,675.6419328690972,0.6751658916473389,104.0
